order_acknowledged_at,order_ready_at,order_value_gbp,restaurant_id,number_of_items,prep_time_seconds
2015-06-19 13:31:22.685679+02:00,2015-06-19 13:32:13.335958+02:00,22.7168,1869,4,50
2015-06-20 14:02:47.633960+02:00,2015-06-20 14:02:52.823691+02:00,20.5871,1869,5,5
2015-06-20 14:07:14.914306+02:00,2015-06-20 14:07:20.003362+02:00,11.3584,1869,3,5
2015-06-20 14:19:34.027834+02:00,2015-06-20 14:19:39.215885+02:00,22.006899999999998,1869,5,5
2015-06-20 19:59:15.424740+02:00,2015-06-20 20:22:21.340840+02:00,50.04795,1869,12,1385
2015-06-20 20:55:35.611986+02:00,2015-06-20 20:56:31.930035+02:00,11.3584,1869,3,56
2015-06-20 20:56:57.283417+02:00,2015-06-20 20:59:14.235467+02:00,10.6485,1869,3,136
2015-06-20 21:14:39.200580+02:00,2015-06-20 21:45:41.340659+02:00,29.1059,1869,5,1862
2015-06-20 21:14:54.390658+02:00,2015-06-20 21:15:34.893434+02:00,26.266299999999998,1869,4,40
2015-06-20 21:36:41.929272+02:00,2015-06-20 21:36:57.187926+02:00,10.6485,1869,3,15
2015-06-20 21:50:16.740470+02:00,2015-06-20 21:52:45.490932+02:00,19.8772,1869,4,148
2015-06-20 23:04:51.821316+02:00,2015-06-20 23:05:18.117792+02:00,14.198,1869,4,26
2015-06-20 23:30:05.479862+02:00,2015-06-20 23:30:23.799540+02:00,11.3584,1869,3,18
2015-06-22 13:01:09.649586+02:00,2015-06-22 13:12:52.729812+02:00,16.3277,1869,5,703
2015-06-22 20:24:32.553306+02:00,2015-06-22 20:53:35.272892+02:00,22.36185,1869,8,1742
2015-06-22 20:58:33.092884+02:00,2015-06-22 20:59:54.576326+02:00,22.7168,1869,4,81
2015-06-22 21:33:17.064320+02:00,2015-06-22 21:33:27.327485+02:00,22.7168,1869,4,10
2015-06-22 21:35:18.426331+02:00,2015-06-22 21:35:48.689997+02:00,26.9762,1869,6,30
2015-06-23 21:55:49.672931+02:00,2015-06-23 21:57:31.226527+02:00,23.071749999999998,1869,9,101
2015-06-23 22:30:07.652066+02:00,2015-06-23 22:31:43.821898+02:00,10.6485,1869,3,96
2015-06-23 22:54:43.176155+02:00,2015-06-23 22:54:53.174504+02:00,36.2049,1869,14,9
2015-06-23 23:13:13.233597+02:00,2015-06-23 23:13:38.457381+02:00,22.006899999999998,1869,8,25
2015-06-24 20:56:36.908386+02:00,2015-06-24 20:57:39.191192+02:00,13.4881,1869,4,62
2015-06-24 21:25:06.976814+02:00,2015-06-24 21:36:03.506287+02:00,11.3584,1869,3,656
2015-06-24 21:29:23.732151+02:00,2015-06-24 21:29:38.758870+02:00,26.9762,1869,7,15
2015-06-24 21:46:51.249702+02:00,2015-06-24 21:47:01.637557+02:00,32.6554,1869,4,10
2015-06-24 22:18:46.539821+02:00,2015-06-24 22:18:56.861014+02:00,17.7475,1869,4,10
2015-06-24 22:45:29.603699+02:00,2015-06-24 22:45:40.832448+02:00,15.617799999999999,1869,9,11
2015-06-25 13:40:39.924338+02:00,2015-06-25 13:41:15.417062+02:00,23.4267,1869,6,35
2015-06-25 22:54:31.795023+02:00,2015-06-25 23:01:59.233550+02:00,23.78165,1869,12,447
2015-06-26 13:46:27.540855+02:00,2015-06-26 13:46:38.783103+02:00,26.62125,1869,11,11
2015-06-26 22:06:43.389878+02:00,2015-06-26 22:06:43.389878+02:00,22.7168,1869,5,0
2015-06-26 22:35:37.786152+02:00,2015-06-26 22:40:34.474457+02:00,13.4881,1869,4,296
2015-06-26 22:40:34.621829+02:00,2015-06-26 22:42:25.674830+02:00,12.068299999999999,1869,2,111
2015-06-26 22:57:46.738107+02:00,2015-06-26 22:58:22.266003+02:00,12.068299999999999,1869,3,35
2015-06-27 13:03:43.803018+02:00,2015-06-27 13:05:53.358100+02:00,22.006899999999998,1869,9,129
2015-06-27 14:24:24.851106+02:00,2015-06-27 14:25:00.757624+02:00,13.4881,1869,4,35
2015-06-27 14:31:54.142036+02:00,2015-06-27 14:33:42.713274+02:00,14.198,1869,9,108
2015-06-27 21:53:11.443762+02:00,2015-06-27 21:55:17.376907+02:00,11.3584,1869,3,125
2015-06-27 22:00:19.198961+02:00,2015-06-27 22:01:09.558179+02:00,13.4881,1869,4,50
2015-06-27 22:00:34.376593+02:00,2015-06-27 22:01:14.844952+02:00,11.3584,1869,3,40
2015-06-27 22:02:35.846601+02:00,2015-06-27 22:05:42.045941+02:00,34.075199999999995,1869,7,186
2015-06-27 22:09:28.495316+02:00,2015-06-27 22:09:38.891689+02:00,21.297,1869,4,10
2015-06-27 22:52:13.453692+02:00,2015-06-27 22:53:03.563436+02:00,19.8772,1869,9,50
2015-06-27 22:57:15.473191+02:00,2015-06-27 22:57:30.772011+02:00,13.4881,1869,4,15
2015-06-27 23:01:47.345402+02:00,2015-06-27 23:01:47.345402+02:00,9.2287,1869,2,0
2015-06-29 14:20:28.133277+02:00,2015-06-29 14:21:53.834170+02:00,11.3584,1869,3,85
2015-06-29 20:33:06.481315+02:00,2015-06-29 20:36:17.485035+02:00,22.7168,1869,6,191
2015-06-29 21:04:01.738583+02:00,2015-06-29 21:06:57.811803+02:00,28.396,1869,6,176
2015-06-29 21:39:48.814134+02:00,2015-06-29 21:42:24.665407+02:00,14.198,1869,4,155
2015-06-29 22:11:42.587386+02:00,2015-06-29 22:15:08.726567+02:00,21.297,1869,7,206
2015-06-29 22:40:52.650582+02:00,2015-06-29 22:44:34.208145+02:00,27.6861,1869,11,221
2015-06-30 21:26:02.237209+02:00,2015-06-30 21:26:47.697673+02:00,14.198,1869,4,45
2015-06-30 21:35:20.866470+02:00,2015-06-30 21:36:46.502705+02:00,11.3584,1869,3,85
2015-06-30 21:43:24.269424+02:00,2015-06-30 21:43:44.496635+02:00,22.006899999999998,1869,5,20
2015-06-30 22:28:04.417961+02:00,2015-06-30 22:29:35.018969+02:00,22.7168,1869,6,90
2015-06-30 23:07:52.424001+02:00,2015-06-30 23:08:02.675820+02:00,10.6485,1869,7,10
2015-06-01 11:50:44.072478+01:00,2015-06-01 13:24:36.777383+01:00,35.45,1518,4,5632
2015-06-01 19:34:46.017697+01:00,2015-06-01 19:47:16.711415+01:00,72.25,1518,11,750
2015-06-01 20:32:17.292743+01:00,2015-06-01 20:42:16.134402+01:00,41.55,1518,7,598
2015-06-01 20:37:50.109984+01:00,2015-06-01 20:52:34.623309+01:00,54.5,1518,10,884
2015-06-01 20:52:44.875077+01:00,2015-06-01 21:00:27.005935+01:00,11.2,1518,2,462
2015-06-01 21:18:46.919660+01:00,2015-06-01 21:22:49.521281+01:00,18.9,1518,2,242
2015-06-02 12:19:13.757810+01:00,2015-06-02 13:32:35.222964+01:00,10.45,1518,2,4401
2015-06-02 18:58:35.517232+01:00,2015-06-02 18:58:56.155155+01:00,18.15,1518,4,20
2015-06-02 20:13:13.264642+01:00,2015-06-02 20:38:55.890548+01:00,117.05,1518,9,1542
2015-06-02 20:27:37.741278+01:00,2015-06-02 20:43:27.066027+01:00,15.75,1518,5,949
2015-06-03 13:32:59.578150+01:00,2015-06-03 13:33:10.122447+01:00,15.25,1518,2,10
2015-06-03 14:23:34.189897+01:00,2015-06-03 14:23:39.359582+01:00,15.2,1518,2,5
2015-06-03 14:50:04.275513+01:00,2015-06-03 14:50:09.374648+01:00,18.3,1518,4,5
2015-06-03 18:31:40.862999+01:00,2015-06-03 18:40:04.140099+01:00,29.6,1518,4,503
2015-06-03 20:23:02.193410+01:00,2015-06-03 20:25:08.594656+01:00,16.2,1518,4,126
2015-06-04 12:14:32.022160+01:00,2015-06-04 13:37:06.534030+01:00,14.9,1518,2,4954
2015-06-04 18:00:06.188321+01:00,2015-06-04 18:00:11.326809+01:00,17.45,1518,3,5
2015-06-04 19:34:45.260085+01:00,2015-06-04 19:34:50.429674+01:00,15.4,1518,4,5
2015-06-04 21:53:15.207874+01:00,2015-06-04 21:54:20.971952+01:00,15.85,1518,4,65
2015-06-05 13:51:27.339343+01:00,2015-06-05 13:51:37.506049+01:00,42.7,1518,6,10
2015-06-05 14:03:47.145307+01:00,2015-06-05 14:04:07.765788+01:00,19.9,1518,4,20
2015-06-05 19:59:21.931106+01:00,2015-06-05 19:59:32.073490+01:00,41.0,1518,5,10
2015-06-08 21:26:53.113419+01:00,2015-06-08 21:26:58.226602+01:00,15.15,1518,2,5
2015-06-09 12:53:09.289805+01:00,2015-06-09 13:44:46.155529+01:00,15.1,1518,3,3096
2015-06-09 13:57:32.946170+01:00,2015-06-09 13:57:43.346982+01:00,15.8,1518,3,10
2015-06-09 14:12:10.194775+01:00,2015-06-09 14:12:20.672483+01:00,15.0,1518,4,10
2015-06-09 20:30:59.460248+01:00,2015-06-09 20:31:05.938829+01:00,21.05,1518,3,6
2015-06-09 21:21:40.331189+01:00,2015-06-09 21:23:51.587800+01:00,23.35,1518,5,131
2015-06-10 14:00:59.087587+01:00,2015-06-10 14:05:41.607764+01:00,22.0,1518,5,282
2015-06-10 16:28:21.438194+01:00,2015-06-10 16:35:19.640858+01:00,81.0,1518,5,418
2015-06-10 20:48:06.556542+01:00,2015-06-10 20:48:11.677372+01:00,22.35,1518,5,5
2015-06-11 21:18:20.519056+01:00,2015-06-11 21:21:52.801807+01:00,9.95,1518,3,212
2015-06-12 13:12:13.727349+01:00,2015-06-12 13:12:28.937395+01:00,15.3,1518,1,15
2015-06-12 14:01:15.036070+01:00,2015-06-12 14:01:20.139310+01:00,12.35,1518,2,5
2015-06-12 19:55:12.358768+01:00,2015-06-12 20:02:45.710919+01:00,15.3,1518,4,453
2015-06-12 21:06:58.772191+01:00,2015-06-12 21:22:31.841644+01:00,15.2,1518,2,933
2015-06-13 17:21:21.471116+01:00,2015-06-13 17:21:36.881080+01:00,17.5,1518,5,15
2015-06-16 21:37:18.717885+01:00,2015-06-16 21:37:49.071032+01:00,9.65,1518,3,30
2015-06-17 15:49:35.895515+01:00,2015-06-17 15:49:46.052994+01:00,30.15,1518,5,10
2015-06-17 18:43:50.046061+01:00,2015-06-17 18:44:00.349865+01:00,17.8,1518,3,10
2015-06-17 19:18:46.569516+01:00,2015-06-17 19:19:01.982830+01:00,11.1,1518,2,15
2015-06-18 18:01:04.938774+01:00,2015-06-18 18:01:40.436208+01:00,15.4,1518,4,35
2015-06-18 19:32:01.925648+01:00,2015-06-18 19:32:07.035968+01:00,15.35,1518,6,5
2015-06-21 13:00:14.424748+01:00,2015-06-21 13:52:43.587761+01:00,163.9,1518,12,3149
2015-06-21 13:10:37.990114+01:00,2015-06-21 13:10:48.829030+01:00,17.05,1518,2,10
2015-06-21 14:18:52.535163+01:00,2015-06-21 14:28:56.193883+01:00,9.25,1518,2,603
2015-06-22 13:34:27.087796+01:00,2015-06-22 13:34:32.180395+01:00,28.5,1518,5,5
2015-06-22 19:57:01.188121+01:00,2015-06-22 20:05:53.751583+01:00,16.8,1518,2,532
2015-06-23 16:44:47.639596+01:00,2015-06-24 13:11:07.692397+01:00,72.7,1518,4,73580
2015-06-23 18:37:23.774263+01:00,2015-06-23 18:37:28.841932+01:00,16.15,1518,4,5
2015-06-23 19:46:15.120497+01:00,2015-06-23 20:01:30.175188+01:00,48.85,1518,5,915
2015-06-23 21:47:09.366731+01:00,2015-06-23 21:47:14.665572+01:00,16.55,1518,3,5
2015-06-24 12:36:41.716327+01:00,2015-06-24 13:15:06.760981+01:00,20.25,1518,3,2305
2015-06-24 19:55:22.735811+01:00,2015-06-24 20:04:11.084105+01:00,15.5,1518,3,528
2015-06-25 13:25:28.681627+01:00,2015-06-25 13:25:33.770492+01:00,20.05,1518,3,5
2015-06-25 15:24:49.842759+01:00,2015-06-25 15:25:20.442876+01:00,15.65,1518,4,30
2015-06-25 20:28:16.019834+01:00,2015-06-25 20:29:17.458505+01:00,28.95,1518,5,61
2015-06-25 21:35:59.811094+01:00,2015-06-25 21:36:04.903089+01:00,18.65,1518,5,5
2015-06-26 20:22:30.369594+01:00,2015-06-26 20:22:45.783920+01:00,23.7,1518,3,15
2015-06-26 21:27:47.332903+01:00,2015-06-26 21:27:47.332903+01:00,19.8,1518,4,0
2015-06-29 14:29:36.422279+01:00,2015-06-30 13:41:23.930550+01:00,292.55,1518,9,83507
2015-06-29 21:08:13.394536+01:00,2015-06-29 21:14:28.181439+01:00,18.75,1518,4,374
2015-06-29 21:53:20.926934+01:00,2015-06-29 21:53:20.926934+01:00,17.1,1518,5,0
2015-06-01 12:02:23.080222+01:00,2015-06-01 13:48:49.660816+01:00,17.35,666,4,6386
2015-06-01 20:21:32.997675+01:00,2015-06-01 20:35:31.829715+01:00,17.5,666,4,838
2015-06-02 12:43:27.466405+01:00,2015-06-02 13:18:17.421797+01:00,65.45,666,10,2089
2015-06-02 21:41:40.925146+01:00,2015-06-02 21:56:25.782859+01:00,25.6,666,4,884
2015-06-04 18:55:43.305058+01:00,2015-06-04 19:03:59.315190+01:00,16.15,666,4,496
2015-06-05 12:32:22.608729+01:00,2015-06-05 13:29:58.902725+01:00,17.1,666,3,3456
2015-06-05 17:51:46.916980+01:00,2015-06-05 18:05:29.709253+01:00,15.05,666,3,822
2015-06-06 18:39:41.548692+01:00,2015-06-06 18:49:02.201343+01:00,26.9,666,4,560
2015-06-06 19:52:17.635984+01:00,2015-06-06 19:52:27.431019+01:00,8.85,666,3,9
2015-06-06 23:22:25.843076+01:00,2015-06-06 23:23:52.717383+01:00,17.1,666,4,86
2015-06-07 20:41:20.648570+01:00,2015-06-07 20:45:50.765195+01:00,17.35,666,5,270
2015-06-07 21:21:55.503868+01:00,2015-06-07 21:31:53.078389+01:00,15.5,666,6,597
2015-06-07 23:51:36.385855+01:00,2015-06-07 23:51:47.385547+01:00,8.75,666,2,10
2015-06-09 19:26:17.639162+01:00,2015-06-09 19:46:47.725270+01:00,19.0,666,5,1230
2015-06-10 16:36:05.976663+01:00,2015-06-10 16:41:53.160093+01:00,20.0,666,3,347
2015-06-10 18:44:05.512215+01:00,2015-06-10 18:54:53.763080+01:00,22.1,666,3,648
2015-06-10 21:59:30.243962+01:00,2015-06-10 22:00:57.704629+01:00,8.0,666,2,87
2015-06-17 13:51:33.760304+01:00,2015-06-17 14:38:10.237934+01:00,8.1,666,2,2796
2015-06-21 15:26:15.698685+01:00,2015-06-21 15:40:25.079697+01:00,17.15,666,6,849
2015-06-21 20:54:36.507633+01:00,2015-06-21 21:15:19.136037+01:00,18.7,666,6,1242
2015-06-21 23:30:54.935222+01:00,2015-06-21 23:47:21.737807+01:00,28.95,666,6,986
2015-06-22 19:50:01.715265+01:00,2015-06-22 20:05:20.088188+01:00,9.95,666,2,918
2015-06-22 21:32:30.653772+01:00,2015-06-22 21:39:14.954067+01:00,18.0,666,2,404
2015-06-22 22:11:22.939391+01:00,2015-06-22 22:25:51.170584+01:00,25.5,666,5,868
2015-06-24 20:41:04.253618+01:00,2015-06-24 20:41:29.922970+01:00,10.15,666,2,25
2015-06-24 21:44:12.884718+01:00,2015-06-24 21:45:25.621892+01:00,11.4,666,4,72
2015-06-24 21:57:19.158033+01:00,2015-06-24 22:04:40.929607+01:00,14.35,666,6,441
2015-06-24 21:58:53.892419+01:00,2015-06-24 22:08:07.129621+01:00,11.8,666,5,553
2015-06-25 22:53:40.139086+01:00,2015-06-25 23:00:36.127749+01:00,24.7,666,5,415
2015-06-27 19:15:10.154971+01:00,2015-06-27 19:20:22.350904+01:00,21.75,666,5,312
2015-06-28 20:46:56.279324+01:00,2015-06-28 20:51:56.936180+01:00,15.5,666,2,300
2015-06-28 23:35:27.816370+01:00,2015-06-28 23:49:32.677850+01:00,16.7,666,4,844
2015-06-01 12:19:45.696573+01:00,2015-06-01 13:25:55.648076+01:00,6.49,315,1,3969
2015-06-01 12:31:58.743050+01:00,2015-06-01 13:25:55.970168+01:00,66.89,315,4,3237
2015-06-02 12:38:47.115122+01:00,2015-06-02 13:36:30.764598+01:00,6.49,315,1,3463
2015-06-03 11:01:16.658599+01:00,2015-06-03 13:17:17.209582+01:00,80.45,315,13,8160
2015-06-03 11:04:56.445318+01:00,2015-06-03 13:17:03.341094+01:00,5.99,315,1,7926
2015-06-04 12:40:30.759945+01:00,2015-06-04 13:35:02.490731+01:00,19.76,315,4,3271
2015-06-05 12:44:54.133420+01:00,2015-06-05 13:31:37.231684+01:00,21.45,315,5,2803
2015-06-05 13:33:52.601104+01:00,2015-06-05 13:46:40.230807+01:00,26.34,315,6,767
2015-06-06 14:03:57.755534+01:00,2015-06-06 14:16:35.663803+01:00,46.01,315,9,757
2015-06-08 11:49:10.652607+01:00,2015-06-08 13:29:32.837180+01:00,16.67,315,3,6022
2015-06-08 12:34:42.193817+01:00,2015-06-08 13:29:32.746951+01:00,37.0,315,8,3290
2015-06-08 17:30:57.428948+01:00,2015-06-08 18:43:23.686999+01:00,22.04,315,6,4346
2015-06-11 14:41:06.273931+01:00,2015-06-11 15:39:25.016999+01:00,8.98,315,2,3498
2015-06-11 18:50:11.007283+01:00,2015-06-11 18:51:18.353072+01:00,22.24,315,5,67
2015-06-15 12:06:41.691440+01:00,2015-06-15 13:18:15.731189+01:00,18.47,315,3,4294
2015-06-15 14:30:13.874053+01:00,2015-06-15 14:32:23.724056+01:00,16.86,315,4,129
2015-06-15 16:09:52.193568+01:00,2015-06-15 16:21:52.837282+01:00,16.56,315,4,720
2015-06-19 17:26:56.821414+01:00,2015-06-19 17:31:19.389671+01:00,5.99,315,1,262
2015-06-22 13:04:59.812718+01:00,2015-06-22 13:50:31.258325+01:00,21.76,315,3,2731
2015-06-22 13:06:37.851290+01:00,2015-06-22 13:52:36.879165+01:00,32.45,315,4,2759
2015-06-22 16:08:50.281717+01:00,2015-06-22 16:17:43.356087+01:00,16.36,315,4,533
2015-06-24 12:54:34.082597+01:00,2015-06-24 13:30:49.141895+01:00,25.15,315,4,2175
2015-06-24 17:06:39.791394+01:00,2015-06-24 17:58:42.734171+01:00,22.26,315,4,3122
2015-06-26 15:03:34.290001+01:00,2015-06-26 15:06:32.083659+01:00,15.57,315,3,177
2015-06-26 15:45:23.565826+01:00,2015-06-26 15:55:26.094112+01:00,17.36,315,4,602
2015-06-30 13:43:23.670021+01:00,2015-06-30 13:44:22.359334+01:00,31.14,315,6,58
2015-06-30 15:36:29.931126+01:00,2015-06-30 15:41:02.193642+01:00,16.16,315,4,272
2015-06-01 12:36:52.802499+01:00,2015-06-01 13:17:39.115292+01:00,15.45,898,3,2446
2015-06-04 19:01:15.391431+01:00,2015-06-04 19:11:10.368383+01:00,36.95,898,4,594
2015-06-05 20:42:55.394614+01:00,2015-06-05 20:53:08.540039+01:00,57.7,898,10,613
2015-06-06 21:50:17.205031+01:00,2015-06-06 22:11:58.914129+01:00,41.65,898,6,1301
2015-06-06 22:50:00.623338+01:00,2015-06-06 23:19:23.562711+01:00,16.1,898,4,1762
2015-06-08 20:59:21.652567+01:00,2015-06-08 21:12:48.486385+01:00,34.3,898,5,806
2015-06-10 19:27:26.075657+01:00,2015-06-10 20:15:06.492245+01:00,46.25,898,6,2860
2015-06-10 21:08:13.713641+01:00,2015-06-10 21:33:41.192939+01:00,20.95,898,1,1527
2015-06-11 20:11:09.158902+01:00,2015-06-11 21:08:22.611821+01:00,15.9,898,1,3433
2015-06-16 22:15:43.342432+01:00,2015-06-16 22:22:09.903109+01:00,19.2,898,4,386
2015-06-16 23:29:41.544760+01:00,2015-06-16 23:38:48.978914+01:00,19.4,898,3,547
2015-06-17 19:15:23.796680+01:00,2015-06-17 19:26:25.288884+01:00,30.4,898,3,661
2015-06-17 19:58:05.467410+01:00,2015-06-17 20:50:50.376907+01:00,15.9,898,1,3164
2015-06-19 21:50:38.724588+01:00,2015-06-19 22:00:46.683017+01:00,20.9,898,2,607
2015-06-20 20:30:53.248646+01:00,2015-06-20 20:39:32.945083+01:00,51.8,898,6,519
2015-06-20 20:38:10.951777+01:00,2015-06-20 20:54:15.920878+01:00,19.65,898,4,964
2015-06-20 22:51:48.349928+01:00,2015-06-20 23:07:00.263989+01:00,26.4,898,6,911
2015-06-21 20:54:56.080288+01:00,2015-06-21 21:06:32.389887+01:00,22.05,898,5,696
2015-06-25 15:50:43.623285+01:00,2015-06-25 16:19:12.601369+01:00,42.45,898,3,1708
2015-06-28 20:50:07.213631+01:00,2015-06-28 21:00:36.480136+01:00,31.75,898,7,629
2015-06-28 21:58:26.557578+01:00,2015-06-28 22:07:45.558499+01:00,24.4,898,5,559
2015-06-29 19:49:50.490996+01:00,2015-06-29 20:44:29.246636+01:00,20.9,898,3,3278
2015-06-30 22:22:18.517606+01:00,2015-06-30 22:30:01.395908+01:00,20.15,898,5,462
2015-06-30 22:28:06.141090+01:00,2015-06-30 22:40:23.044002+01:00,20.95,898,1,736
2015-06-01 12:58:24.244578+01:00,2015-06-01 13:39:26.266043+01:00,92.85,115,13,2462
2015-06-03 12:23:26.037624+01:00,2015-06-03 13:52:27.173585+01:00,17.0,115,4,5341
2015-06-12 14:59:19.492543+01:00,2015-06-12 15:04:52.704979+01:00,15.45,115,4,333
2015-06-17 14:50:26.641671+01:00,2015-06-17 14:54:39.781057+01:00,16.0,115,3,253
2015-06-18 12:49:05.255905+01:00,2015-06-18 13:54:28.192316+01:00,138.0,115,3,3922
2015-06-18 13:14:42.064648+01:00,2015-06-18 13:53:57.183174+01:00,48.1,115,6,2355
2015-06-01 13:15:17.442914+02:00,2015-06-01 13:19:09.730546+02:00,11.3584,1872,3,232
2015-06-01 13:17:43.760715+02:00,2015-06-01 13:24:02.351127+02:00,10.6485,1872,3,378
2015-06-01 13:51:24.390196+02:00,2015-06-01 14:07:18.796208+02:00,23.4267,1872,5,954
2015-06-01 14:56:34.954240+02:00,2015-06-01 15:03:14.170374+02:00,10.6485,1872,3,399
2015-06-01 21:13:29.969503+02:00,2015-06-01 21:13:40.602028+02:00,22.006899999999998,1872,6,10
2015-06-01 22:37:09.991422+02:00,2015-06-01 22:37:56.170290+02:00,35.495,1872,5,46
2015-06-02 13:42:28.501800+02:00,2015-06-02 13:44:09.369943+02:00,11.3584,1872,3,100
2015-06-02 14:49:22.175670+02:00,2015-06-02 14:51:38.653737+02:00,21.297,1872,4,136
2015-06-02 21:11:32.857911+02:00,2015-06-02 21:12:31.558292+02:00,12.068299999999999,1872,3,58
2015-06-02 21:59:00.072538+02:00,2015-06-02 22:01:23.193380+02:00,22.006899999999998,1872,6,143
2015-06-02 21:49:34.391208+02:00,2015-06-02 21:52:10.865934+02:00,11.3584,1872,2,156
2015-06-02 22:47:09.557390+02:00,2015-06-02 22:47:29.680866+02:00,14.55295,1872,10,20
2015-06-02 22:49:06.606829+02:00,2015-06-02 22:49:11.815213+02:00,29.1059,1872,8,5
2015-06-02 22:53:29.391403+02:00,2015-06-02 22:56:26.212809+02:00,13.133149999999999,1872,9,176
2015-06-02 23:08:07.746812+02:00,2015-06-02 23:13:45.807252+02:00,24.8465,1872,7,338
2015-06-03 13:59:59.965473+02:00,2015-06-03 14:03:21.970732+02:00,12.7782,1872,3,202
2015-06-03 20:52:54.987661+02:00,2015-06-03 20:56:47.208768+02:00,13.4881,1872,6,232
2015-06-03 21:01:59.831102+02:00,2015-06-03 21:02:09.825297+02:00,57.5019,1872,7,9
2015-06-03 21:29:37.894888+02:00,2015-06-03 21:36:30.964279+02:00,69.5702,1872,14,413
2015-06-03 21:45:40.138613+02:00,2015-06-03 21:45:51.185942+02:00,12.068299999999999,1872,3,11
2015-06-03 21:52:43.790035+02:00,2015-06-03 21:53:24.513463+02:00,34.075199999999995,1872,8,40
2015-06-05 14:05:00.824610+02:00,2015-06-05 14:08:26.570002+02:00,11.3584,1872,3,205
2015-06-05 19:19:27.759595+02:00,2015-06-05 20:14:38.234215+02:00,11.3584,1872,3,3310
2015-06-06 13:04:52.881367+02:00,2015-06-06 13:29:33.346534+02:00,18.4574,1872,4,1480
2015-06-06 13:52:55.470892+02:00,2015-06-06 13:56:52.382786+02:00,25.5564,1872,7,236
2015-06-06 14:44:08.029283+02:00,2015-06-06 14:50:46.060821+02:00,15.617799999999999,1872,5,398
2015-06-07 13:02:08.292295+02:00,2015-06-07 13:07:24.427171+02:00,10.6485,1872,3,316
2015-06-07 13:06:00.056213+02:00,2015-06-07 13:34:54.493778+02:00,42.948949999999996,1872,17,1734
2015-06-07 13:14:13.896933+02:00,2015-06-07 13:14:37.615337+02:00,11.3584,1872,3,23
2015-06-07 13:14:29.015319+02:00,2015-06-07 13:25:37.489686+02:00,23.071749999999998,1872,8,668
2015-06-07 13:31:07.513318+02:00,2015-06-07 13:34:43.597811+02:00,10.6485,1872,3,216
2015-06-07 14:30:55.689603+02:00,2015-06-07 14:33:12.095720+02:00,11.3584,1872,3,136
2015-06-07 20:01:26.438305+02:00,2015-06-07 20:02:28.282904+02:00,22.7168,1872,3,61
2015-06-07 20:07:09.281839+02:00,2015-06-07 20:08:59.444857+02:00,22.7168,1872,5,110
2015-06-07 20:11:06.206490+02:00,2015-06-07 20:11:13.313847+02:00,13.4881,1872,4,7
2015-06-07 20:15:48.883707+02:00,2015-06-07 20:23:24.145807+02:00,30.5257,1872,8,455
2015-06-07 20:31:58.669385+02:00,2015-06-07 20:37:08.915208+02:00,13.4881,1872,4,310
2015-06-07 21:23:02.691769+02:00,2015-06-07 21:23:09.388385+02:00,26.266299999999998,1872,8,6
2015-06-08 14:18:21.181149+02:00,2015-06-08 14:24:29.344886+02:00,11.3584,1872,3,368
2015-06-08 14:22:33.273272+02:00,2015-06-08 14:31:27.562611+02:00,12.7782,1872,4,534
2015-06-09 20:30:56.850216+02:00,2015-06-09 21:44:35.574190+02:00,33.3653,1872,5,4418
2015-06-09 20:57:23.101532+02:00,2015-06-09 20:58:54.077779+02:00,12.7782,1872,7,90
2015-06-09 21:03:51.335863+02:00,2015-06-09 21:09:23.854281+02:00,22.006899999999998,1872,5,332
2015-06-09 21:22:34.936703+02:00,2015-06-09 21:27:27.198783+02:00,20.5871,1872,8,292
2015-06-09 22:18:37.080670+02:00,2015-06-09 22:25:15.438812+02:00,11.3584,1872,2,398
2015-06-09 23:20:19.740594+02:00,2015-06-09 23:25:58.007695+02:00,22.7168,1872,3,338
2015-06-10 13:46:24.397977+02:00,2015-06-10 13:50:06.571322+02:00,32.6554,1872,5,222
2015-06-10 14:34:25.680528+02:00,2015-06-10 14:42:24.570567+02:00,24.8465,1872,6,478
2015-06-10 19:59:32.092541+02:00,2015-06-10 20:58:53.738851+02:00,17.7475,1872,4,3561
2015-06-10 20:10:16.533280+02:00,2015-06-10 21:04:31.431773+02:00,32.6554,1872,9,3254
2015-06-10 20:32:26.480583+02:00,2015-06-10 20:41:45.691571+02:00,12.42325,1872,9,559
2015-06-11 21:01:51.781799+02:00,2015-06-11 21:02:00.439914+02:00,25.5564,1872,5,8
2015-06-11 21:40:49.199307+02:00,2015-06-11 21:41:12.707121+02:00,13.4881,1872,4,23
2015-06-12 15:03:55.876996+02:00,2015-06-12 15:09:08.684577+02:00,10.6485,1872,3,312
2015-06-12 21:57:00.231921+02:00,2015-06-12 22:03:14.349746+02:00,11.3584,1872,3,374
2015-06-13 13:33:00.383206+02:00,2015-06-13 13:36:52.582089+02:00,10.6485,1872,3,232
2015-06-13 16:01:03.424550+02:00,2015-06-13 16:10:27.808570+02:00,12.7782,1872,4,564
2015-06-13 20:57:37.171707+02:00,2015-06-13 20:58:11.383391+02:00,11.3584,1872,3,34
